	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
192	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1100	1500
193	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1150	1500
194	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1200	1500
195	9	6	4.53	4.50	69.23076923076923	54.54545454545455	600	1550
196	9	6	4.53	4.50	69.23076923076923	54.54545454545455	650	1550
197	9	6	4.53	4.50	69.23076923076923	54.54545454545455	700	1550
198	9	7	4.00	4.00	69.23076923076923	63.63636363636363	750	1550
199	9	8	3.54	3.50	69.23076923076923	72.72727272727273	800	1550
200	10	8	3.00	3.00	76.92307692307692	72.72727272727273	850	1550
201	10	8	3.00	3.00	76.92307692307692	72.72727272727273	900	1550
202	10	8	3.00	3.00	76.92307692307692	72.72727272727273	950	1550
203	10	8	3.00	3.00	76.92307692307692	72.72727272727273	1000	1550
204	10	8	3.00	3.00	76.92307692307692	72.72727272727273	1050	1550
205	10	8	3.00	3.00	76.92307692307692	72.72727272727273	1100	1550
206	10	8	3.00	3.00	76.92307692307692	72.72727272727273	1150	1550
207	10	8	3.00	3.00	76.92307692307692	72.72727272727273	1200	1550
208	9	7	4.00	4.00	69.23076923076923	63.63636363636363	600	1600
209	10	7	3.54	3.50	76.92307692307692	63.63636363636363	650	1600
210	10	7	3.54	3.50	76.92307692307692	63.63636363636363	700	1600
211	10	8	3.00	3.00	76.92307692307692	72.72727272727273	750	1600
212	10	9	2.55	2.50	76.92307692307692	81.81818181818181	800	1600
213	11	9	2.00	2.00	84.61538461538461	81.81818181818181	850	1600
214	11	9	2.00	2.00	84.61538461538461	81.81818181818181	900	1600
215	11	9	2.00	2.00	84.61538461538461	81.81818181818181	950	1600
216	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1000	1600
217	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1050	1600
218	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1100	1600
219	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1150	1600
220	11	9	2.00	2.00	84.61538461538461	81.81818181818181	1200	1600
